IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.18.13.244,4,4,0.00,17.54,0.00,N/A
162.159.0.61,4,4,0.00,17.54,0.00,N/A
104.25.225.254,4,4,0.00,17.55,0.00,N/A
104.24.129.22,4,4,0.00,17.56,0.00,N/A
162.159.237.237,4,4,0.00,17.56,0.00,N/A
162.159.249.133,4,4,0.00,17.56,0.00,N/A
104.17.173.217,4,4,0.00,17.56,0.00,N/A
104.18.34.150,4,4,0.00,17.57,0.00,N/A
104.17.154.188,4,4,0.00,17.57,0.00,N/A
104.20.48.77,4,4,0.00,17.57,0.00,N/A
104.18.192.97,4,4,0.00,17.57,0.00,N/A
162.159.253.226,4,4,0.00,17.58,0.00,N/A
104.18.123.98,4,4,0.00,17.58,0.00,N/A
104.19.73.62,4,4,0.00,17.59,0.00,N/A
104.20.55.75,4,4,0.00,17.60,0.00,N/A
162.159.132.193,4,4,0.00,17.60,0.00,N/A
104.18.197.117,4,4,0.00,17.60,0.00,N/A
104.19.116.96,4,4,0.00,17.60,0.00,N/A
104.25.45.254,4,4,0.00,17.60,0.00,N/A
104.16.27.18,4,4,0.00,17.61,0.00,N/A
104.18.193.94,4,4,0.00,17.62,0.00,N/A
104.17.50.53,4,4,0.00,17.62,0.00,N/A
104.17.18.195,4,4,0.00,17.63,0.00,N/A
104.25.49.73,4,4,0.00,17.63,0.00,N/A
104.18.118.79,4,4,0.00,17.63,0.00,N/A
104.19.180.196,4,4,0.00,17.63,0.00,N/A
162.159.20.205,4,4,0.00,17.64,0.00,N/A
104.16.67.242,4,4,0.00,17.64,0.00,N/A
104.18.107.137,4,4,0.00,17.64,0.00,N/A
104.19.170.105,4,4,0.00,17.65,0.00,N/A
172.67.172.242,4,4,0.00,17.65,0.00,N/A
104.24.232.204,4,4,0.00,17.66,0.00,N/A
172.67.103.129,4,4,0.00,17.66,0.00,N/A
104.17.1.159,4,4,0.00,17.66,0.00,N/A
162.159.33.62,4,4,0.00,17.67,0.00,N/A
104.18.144.94,4,4,0.00,17.67,0.00,N/A
104.18.128.70,4,4,0.00,17.67,0.00,N/A
162.159.243.183,4,4,0.00,17.67,0.00,N/A
162.159.21.166,4,4,0.00,17.69,0.00,N/A
104.17.129.31,4,4,0.00,17.70,0.00,N/A
104.20.25.166,4,4,0.00,17.71,0.00,N/A
104.17.6.32,4,4,0.00,17.71,0.00,N/A
104.19.92.238,4,4,0.00,17.71,0.00,N/A
104.19.158.146,4,4,0.00,17.72,0.00,N/A
104.17.26.232,4,4,0.00,17.72,0.00,N/A
104.16.71.7,4,4,0.00,17.72,0.00,N/A
162.159.15.69,4,4,0.00,17.72,0.00,N/A
104.17.3.53,4,4,0.00,17.72,0.00,N/A
104.18.52.72,4,4,0.00,17.72,0.00,N/A
104.17.153.95,4,4,0.00,17.72,0.00,N/A
104.18.50.98,4,4,0.00,17.73,0.00,N/A
104.17.24.181,4,4,0.00,17.73,0.00,N/A
104.16.232.58,4,4,0.00,17.73,0.00,N/A
104.16.18.209,4,4,0.00,17.73,0.00,N/A
104.17.81.86,4,4,0.00,17.74,0.00,N/A
104.18.112.147,4,4,0.00,17.74,0.00,N/A
104.25.216.210,4,4,0.00,17.75,0.00,N/A
104.16.166.93,4,4,0.00,17.76,0.00,N/A
162.159.244.110,4,4,0.00,17.76,0.00,N/A
162.159.4.80,4,4,0.00,17.76,0.00,N/A
104.16.245.138,4,4,0.00,17.76,0.00,N/A
104.27.9.43,4,4,0.00,17.77,0.00,N/A
104.16.84.166,4,4,0.00,17.77,0.00,N/A
104.19.204.47,4,4,0.00,17.77,0.00,N/A
104.16.77.164,4,4,0.00,17.77,0.00,N/A
104.17.12.77,4,4,0.00,17.78,0.00,N/A
104.27.203.100,4,4,0.00,17.79,0.00,N/A
104.16.178.1,4,4,0.00,17.79,0.00,N/A
104.27.80.6,4,4,0.00,17.80,0.00,N/A
162.159.155.214,4,4,0.00,17.80,0.00,N/A
104.24.217.22,4,4,0.00,17.80,0.00,N/A
104.16.238.148,4,4,0.00,17.81,0.00,N/A
104.16.233.33,4,4,0.00,17.82,0.00,N/A
104.17.28.96,4,4,0.00,17.82,0.00,N/A
162.159.147.154,4,4,0.00,17.82,0.00,N/A
162.159.135.184,4,4,0.00,17.82,0.00,N/A
104.17.64.76,4,4,0.00,17.82,0.00,N/A
104.16.122.175,4,4,0.00,17.83,0.00,N/A
172.67.102.22,4,4,0.00,17.83,0.00,N/A
104.18.161.64,4,4,0.00,17.84,0.00,N/A
172.66.43.58,4,4,0.00,17.84,0.00,N/A
104.19.201.29,4,4,0.00,17.84,0.00,N/A
104.20.61.90,4,4,0.00,17.85,0.00,N/A
162.159.1.248,4,4,0.00,17.85,0.00,N/A
104.18.198.196,4,4,0.00,17.85,0.00,N/A
104.25.224.118,4,4,0.00,17.85,0.00,N/A
104.20.24.101,4,4,0.00,17.85,0.00,N/A
104.21.67.160,4,4,0.00,17.86,0.00,N/A
104.20.49.6,4,4,0.00,17.86,0.00,N/A
104.17.65.253,4,4,0.00,17.86,0.00,N/A
104.18.55.224,4,4,0.00,17.87,0.00,N/A
172.67.110.120,4,4,0.00,17.87,0.00,N/A
104.19.168.14,4,4,0.00,17.87,0.00,N/A
104.16.34.52,4,4,0.00,17.88,0.00,N/A
172.67.169.111,4,4,0.00,17.88,0.00,N/A
104.16.138.153,4,4,0.00,17.89,0.00,N/A
104.19.164.164,4,4,0.00,17.89,0.00,N/A
162.159.58.190,4,4,0.00,17.89,0.00,N/A
104.17.58.85,4,4,0.00,17.90,0.00,N/A
104.25.40.251,4,4,0.00,17.90,0.00,N/A
104.19.88.48,4,4,0.00,17.91,0.00,N/A
104.19.156.210,4,4,0.00,17.92,0.00,N/A
104.18.185.111,4,4,0.00,17.93,0.00,N/A
104.18.173.141,4,4,0.00,17.94,0.00,N/A
162.159.9.125,4,4,0.00,17.95,0.00,N/A
104.17.82.24,4,4,0.00,17.95,0.00,N/A
104.16.101.206,4,4,0.00,17.95,0.00,N/A
104.17.179.163,4,4,0.00,17.95,0.00,N/A
104.16.250.0,4,4,0.00,17.96,0.00,N/A
104.19.207.169,4,4,0.00,17.96,0.00,N/A
162.159.158.238,4,4,0.00,17.96,0.00,N/A
104.16.248.141,4,4,0.00,17.96,0.00,N/A
104.19.244.107,4,4,0.00,17.97,0.00,N/A
104.17.151.153,4,4,0.00,17.97,0.00,N/A
162.159.18.167,4,4,0.00,17.97,0.00,N/A
104.18.110.197,4,4,0.00,17.97,0.00,N/A
104.20.54.240,4,4,0.00,17.98,0.00,N/A
162.159.56.73,4,4,0.00,17.98,0.00,N/A
104.18.59.143,4,4,0.00,17.99,0.00,N/A
104.25.217.155,4,4,0.00,17.99,0.00,N/A
104.16.96.178,4,4,0.00,18.01,0.00,N/A
104.16.207.33,4,4,0.00,18.01,0.00,N/A
104.16.205.224,4,4,0.00,18.01,0.00,N/A
172.67.253.147,4,4,0.00,18.01,0.00,N/A
104.18.140.235,4,4,0.00,18.01,0.00,N/A
104.24.216.228,4,4,0.00,18.02,0.00,N/A
104.17.100.146,4,4,0.00,18.02,0.00,N/A
104.19.212.72,4,4,0.00,18.03,0.00,N/A
104.17.160.214,4,4,0.00,18.03,0.00,N/A
172.67.252.85,4,4,0.00,18.04,0.00,N/A
104.16.131.26,4,4,0.00,18.04,0.00,N/A
162.159.32.250,4,4,0.00,18.05,0.00,N/A
104.20.37.84,4,4,0.00,18.05,0.00,N/A
104.18.135.192,4,4,0.00,18.05,0.00,N/A
104.17.166.132,4,4,0.00,18.05,0.00,N/A
104.16.80.226,4,4,0.00,18.05,0.00,N/A
104.27.112.134,4,4,0.00,18.06,0.00,N/A
104.16.116.125,4,4,0.00,18.07,0.00,N/A
104.18.101.244,4,4,0.00,18.07,0.00,N/A
104.18.14.27,4,4,0.00,18.07,0.00,N/A
104.25.68.162,4,4,0.00,18.07,0.00,N/A
172.67.98.202,4,4,0.00,18.08,0.00,N/A
104.19.200.135,4,4,0.00,18.08,0.00,N/A
104.16.210.206,4,4,0.00,18.08,0.00,N/A
104.16.123.112,4,4,0.00,18.08,0.00,N/A
104.17.73.28,4,4,0.00,18.08,0.00,N/A
104.19.91.98,4,4,0.00,18.08,0.00,N/A
104.17.0.147,4,4,0.00,18.09,0.00,N/A
104.19.65.133,4,4,0.00,18.09,0.00,N/A
104.24.162.226,4,4,0.00,18.09,0.00,N/A
104.17.157.110,4,4,0.00,18.10,0.00,N/A
104.16.235.125,4,4,0.00,18.11,0.00,N/A
104.16.249.196,4,4,0.00,18.12,0.00,N/A
104.16.243.36,4,4,0.00,18.13,0.00,N/A
162.159.128.35,4,4,0.00,18.15,0.00,N/A
104.16.89.243,4,4,0.00,18.15,0.00,N/A
162.159.26.231,4,4,0.00,18.15,0.00,N/A
104.19.143.110,4,4,0.00,18.16,0.00,N/A
162.159.61.200,4,4,0.00,18.18,0.00,N/A
104.19.216.147,4,4,0.00,18.18,0.00,N/A
104.19.85.82,4,4,0.00,18.18,0.00,N/A
104.16.251.138,4,4,0.00,18.18,0.00,N/A
104.19.89.5,4,4,0.00,18.19,0.00,N/A
104.18.0.51,4,4,0.00,18.19,0.00,N/A
104.20.58.8,4,4,0.00,18.19,0.00,N/A
104.16.14.176,4,4,0.00,18.19,0.00,N/A
104.16.83.9,4,4,0.00,18.20,0.00,N/A
104.17.123.102,4,4,0.00,18.20,0.00,N/A
104.19.173.113,4,4,0.00,18.21,0.00,N/A
104.19.43.17,4,4,0.00,18.21,0.00,N/A
162.159.25.98,4,4,0.00,18.21,0.00,N/A
104.18.40.95,4,4,0.00,18.21,0.00,N/A
104.19.41.179,4,4,0.00,18.21,0.00,N/A
104.19.208.176,4,4,0.00,18.22,0.00,N/A
162.159.94.206,4,4,0.00,18.23,0.00,N/A
104.16.194.5,4,4,0.00,18.23,0.00,N/A
104.19.37.56,4,4,0.00,18.23,0.00,N/A
104.16.164.173,4,4,0.00,18.24,0.00,N/A
104.24.163.141,4,4,0.00,18.25,0.00,N/A
162.159.224.144,4,4,0.00,18.26,0.00,N/A
104.25.79.238,4,4,0.00,18.26,0.00,N/A
104.17.87.58,4,4,0.00,18.27,0.00,N/A
104.16.203.174,4,4,0.00,18.28,0.00,N/A
104.16.66.114,4,4,0.00,18.29,0.00,N/A
104.16.48.48,4,4,0.00,18.29,0.00,N/A
104.17.156.249,4,4,0.00,18.29,0.00,N/A
104.17.224.39,4,4,0.00,18.29,0.00,N/A
104.16.229.197,4,4,0.00,18.29,0.00,N/A
104.24.138.202,4,4,0.00,18.30,0.00,N/A
104.18.228.197,4,4,0.00,18.31,0.00,N/A
104.20.44.105,4,4,0.00,18.31,0.00,N/A
104.24.4.205,4,4,0.00,18.32,0.00,N/A
104.18.91.153,4,4,0.00,18.33,0.00,N/A
104.18.93.220,4,4,0.00,18.34,0.00,N/A
104.20.11.92,4,4,0.00,18.34,0.00,N/A
104.17.61.109,4,4,0.00,18.34,0.00,N/A
162.159.27.251,4,4,0.00,18.35,0.00,N/A
104.16.226.46,4,4,0.00,18.35,0.00,N/A
104.18.83.217,4,4,0.00,18.36,0.00,N/A
104.19.76.180,4,4,0.00,18.36,0.00,N/A
104.19.63.176,4,4,0.00,18.36,0.00,N/A
104.16.225.134,4,4,0.00,18.37,0.00,N/A
104.19.161.202,4,4,0.00,18.38,0.00,N/A
104.17.55.161,4,4,0.00,18.39,0.00,N/A
104.18.11.148,4,4,0.00,18.39,0.00,N/A
104.16.125.98,4,4,0.00,18.39,0.00,N/A
172.67.159.184,4,4,0.00,18.41,0.00,N/A
104.18.127.108,4,4,0.00,18.42,0.00,N/A
104.17.216.59,4,4,0.00,18.43,0.00,N/A
104.19.153.60,4,4,0.00,18.44,0.00,N/A
104.17.5.34,4,4,0.00,18.44,0.00,N/A
104.19.195.61,4,4,0.00,18.45,0.00,N/A
104.19.179.10,4,4,0.00,18.46,0.00,N/A
104.16.202.233,4,4,0.00,18.46,0.00,N/A
104.17.20.172,4,4,0.00,18.47,0.00,N/A
104.17.206.127,4,4,0.00,18.47,0.00,N/A
104.19.181.123,4,4,0.00,18.47,0.00,N/A
104.25.233.88,4,4,0.00,18.47,0.00,N/A
104.17.220.27,4,4,0.00,18.47,0.00,N/A
104.27.192.173,4,4,0.00,18.48,0.00,N/A
104.18.84.238,4,4,0.00,18.50,0.00,N/A
162.159.144.130,4,4,0.00,18.51,0.00,N/A
104.16.88.54,4,4,0.00,18.51,0.00,N/A
104.19.152.72,4,4,0.00,18.51,0.00,N/A
104.18.222.211,4,4,0.00,18.52,0.00,N/A
104.17.231.108,4,4,0.00,18.52,0.00,N/A
104.19.174.212,4,4,0.00,18.53,0.00,N/A
162.159.143.85,4,4,0.00,18.53,0.00,N/A
104.17.113.90,4,4,0.00,18.53,0.00,N/A
172.67.155.115,4,4,0.00,18.53,0.00,N/A
104.17.255.183,4,4,0.00,18.53,0.00,N/A
172.67.246.13,4,4,0.00,18.55,0.00,N/A
104.17.116.110,4,4,0.00,18.55,0.00,N/A
104.16.150.141,4,4,0.00,18.56,0.00,N/A
104.18.143.52,4,4,0.00,18.56,0.00,N/A
104.17.70.101,4,4,0.00,18.56,0.00,N/A
104.20.41.220,4,4,0.00,18.56,0.00,N/A
104.16.133.14,4,4,0.00,18.57,0.00,N/A
104.17.78.44,4,4,0.00,18.57,0.00,N/A
104.17.132.142,4,4,0.00,18.57,0.00,N/A
104.17.95.79,4,4,0.00,18.57,0.00,N/A
104.17.209.221,4,4,0.00,18.57,0.00,N/A
104.19.224.198,4,4,0.00,18.57,0.00,N/A
104.16.52.213,4,4,0.00,18.58,0.00,N/A
104.18.19.203,4,4,0.00,18.58,0.00,N/A
104.17.59.145,4,4,0.00,18.60,0.00,N/A
104.20.6.88,4,4,0.00,18.60,0.00,N/A
104.20.9.206,4,4,0.00,18.61,0.00,N/A
104.17.131.94,4,4,0.00,18.62,0.00,N/A
162.159.134.245,4,4,0.00,18.62,0.00,N/A
104.20.53.195,4,4,0.00,18.62,0.00,N/A
104.19.149.251,4,4,0.00,18.63,0.00,N/A
104.27.83.94,4,4,0.00,18.63,0.00,N/A
104.25.63.207,4,4,0.00,18.63,0.00,N/A
162.159.151.54,4,4,0.00,18.63,0.00,N/A
104.19.193.6,4,4,0.00,18.63,0.00,N/A
104.18.45.180,4,4,0.00,18.63,0.00,N/A
162.159.193.11,4,4,0.00,18.64,0.00,N/A
104.16.186.225,4,4,0.00,18.65,0.00,N/A
104.16.17.67,4,4,0.00,18.66,0.00,N/A
104.18.217.35,4,4,0.00,18.67,0.00,N/A
104.19.93.214,4,4,0.00,18.67,0.00,N/A
162.159.34.210,4,4,0.00,18.67,0.00,N/A
104.16.61.3,4,4,0.00,18.68,0.00,N/A
104.17.245.73,4,4,0.00,18.68,0.00,N/A
104.19.247.169,4,4,0.00,18.69,0.00,N/A
104.19.199.184,4,4,0.00,18.69,0.00,N/A
104.16.5.232,4,4,0.00,18.70,0.00,N/A
104.16.156.233,4,4,0.00,18.70,0.00,N/A
104.18.27.173,4,4,0.00,18.71,0.00,N/A
104.19.147.240,4,4,0.00,18.71,0.00,N/A
104.19.159.147,4,4,0.00,18.71,0.00,N/A
104.16.155.148,4,4,0.00,18.72,0.00,N/A
104.20.36.219,4,4,0.00,18.72,0.00,N/A
104.24.223.108,4,4,0.00,18.72,0.00,N/A
104.17.240.85,4,4,0.00,18.72,0.00,N/A
104.17.94.143,4,4,0.00,18.72,0.00,N/A
104.16.117.115,4,4,0.00,18.72,0.00,N/A
104.18.37.1,4,4,0.00,18.73,0.00,N/A
104.16.118.120,4,4,0.00,18.74,0.00,N/A
104.17.222.75,4,4,0.00,18.74,0.00,N/A
104.16.146.91,4,4,0.00,18.74,0.00,N/A
172.65.125.193,4,4,0.00,18.74,0.00,N/A
104.17.172.17,4,4,0.00,18.74,0.00,N/A
104.16.157.93,4,4,0.00,18.74,0.00,N/A
172.65.245.20,4,4,0.00,18.75,0.00,N/A
172.67.243.226,4,4,0.00,18.75,0.00,N/A
104.20.14.71,4,4,0.00,18.76,0.00,N/A
104.17.197.244,4,4,0.00,18.76,0.00,N/A
104.16.141.249,4,4,0.00,18.76,0.00,N/A
162.159.62.35,4,4,0.00,18.76,0.00,N/A
104.19.94.110,4,4,0.00,18.77,0.00,N/A
104.16.95.70,4,4,0.00,18.78,0.00,N/A
104.19.134.166,4,4,0.00,18.78,0.00,N/A
104.16.197.89,4,4,0.00,18.79,0.00,N/A
104.16.145.251,4,4,0.00,18.80,0.00,N/A
104.19.141.174,4,4,0.00,18.80,0.00,N/A
104.20.39.144,4,4,0.00,18.80,0.00,N/A
104.16.148.60,4,4,0.00,18.80,0.00,N/A
104.18.87.77,4,4,0.00,18.80,0.00,N/A
104.17.214.29,4,4,0.00,18.80,0.00,N/A
162.159.251.139,4,4,0.00,18.81,0.00,N/A
104.25.215.215,4,4,0.00,18.82,0.00,N/A
104.16.136.32,4,4,0.00,18.83,0.00,N/A
104.19.240.62,4,4,0.00,18.83,0.00,N/A
104.19.118.143,4,4,0.00,18.84,0.00,N/A
104.20.35.147,4,4,0.00,18.86,0.00,N/A
104.25.234.76,4,4,0.00,18.86,0.00,N/A
104.19.111.163,4,4,0.00,18.87,0.00,N/A
104.18.12.205,4,4,0.00,18.88,0.00,N/A
104.19.122.250,4,4,0.00,18.89,0.00,N/A
104.18.2.143,4,4,0.00,18.90,0.00,N/A
104.25.199.90,4,4,0.00,18.90,0.00,N/A
162.159.230.71,4,4,0.00,18.91,0.00,N/A
104.16.30.144,4,4,0.00,18.91,0.00,N/A
104.20.27.59,4,4,0.00,18.91,0.00,N/A
104.19.157.195,4,4,0.00,18.92,0.00,N/A
104.19.99.28,4,4,0.00,18.92,0.00,N/A
104.19.124.237,4,4,0.00,18.95,0.00,N/A
104.17.38.236,4,4,0.00,18.95,0.00,N/A
104.16.47.95,4,4,0.00,18.96,0.00,N/A
104.18.20.12,4,4,0.00,18.97,0.00,N/A
104.20.50.217,4,4,0.00,18.97,0.00,N/A
162.159.5.10,4,4,0.00,18.98,0.00,N/A
104.19.175.96,4,4,0.00,18.98,0.00,N/A
162.159.11.128,4,4,0.00,19.00,0.00,N/A
104.24.253.161,4,4,0.00,19.00,0.00,N/A
104.25.213.183,4,4,0.00,19.00,0.00,N/A
104.19.203.52,4,4,0.00,19.00,0.00,N/A
104.19.191.203,4,4,0.00,19.01,0.00,N/A
104.17.251.168,4,4,0.00,19.02,0.00,N/A
104.18.133.119,4,4,0.00,19.02,0.00,N/A
104.16.37.45,4,4,0.00,19.02,0.00,N/A
104.18.33.250,4,4,0.00,19.02,0.00,N/A
172.67.231.104,4,4,0.00,19.02,0.00,N/A
104.16.73.236,4,4,0.00,19.03,0.00,N/A
104.17.235.161,4,4,0.00,19.04,0.00,N/A
104.19.230.146,4,4,0.00,19.05,0.00,N/A
104.18.152.96,4,4,0.00,19.05,0.00,N/A
104.16.167.233,4,4,0.00,19.06,0.00,N/A
104.19.155.216,4,4,0.00,19.07,0.00,N/A
104.17.196.145,4,4,0.00,19.07,0.00,N/A
104.18.120.2,4,4,0.00,19.09,0.00,N/A
104.17.47.127,4,4,0.00,19.11,0.00,N/A
162.159.60.6,4,4,0.00,19.11,0.00,N/A
104.16.176.90,4,4,0.00,19.11,0.00,N/A
104.16.110.98,4,4,0.00,19.13,0.00,N/A
104.17.44.81,4,4,0.00,19.13,0.00,N/A
104.25.43.35,4,4,0.00,19.14,0.00,N/A
162.159.146.53,4,4,0.00,19.14,0.00,N/A
162.159.22.149,4,4,0.00,19.14,0.00,N/A
104.19.79.219,4,4,0.00,19.14,0.00,N/A
104.17.140.170,4,4,0.00,19.14,0.00,N/A
104.17.181.211,4,4,0.00,19.15,0.00,N/A
104.19.188.156,4,4,0.00,19.16,0.00,N/A
162.159.95.195,4,4,0.00,19.16,0.00,N/A
162.159.49.0,4,4,0.00,19.17,0.00,N/A
162.159.41.140,4,4,0.00,19.17,0.00,N/A
104.20.13.162,4,4,0.00,19.17,0.00,N/A
104.25.56.5,4,4,0.00,19.18,0.00,N/A
162.159.213.98,4,4,0.00,19.18,0.00,N/A
104.17.92.173,4,4,0.00,19.19,0.00,N/A
104.16.15.141,4,4,0.00,19.19,0.00,N/A
104.25.230.124,4,4,0.00,19.19,0.00,N/A
162.159.206.211,4,4,0.00,19.20,0.00,N/A
104.18.106.129,4,4,0.00,19.21,0.00,N/A
104.16.16.110,4,4,0.00,19.21,0.00,N/A
172.67.228.164,4,4,0.00,19.22,0.00,N/A
162.159.16.57,4,4,0.00,19.22,0.00,N/A
104.17.14.201,4,4,0.00,19.22,0.00,N/A
162.159.42.181,4,4,0.00,19.22,0.00,N/A
104.19.169.33,4,4,0.00,19.22,0.00,N/A
104.16.49.0,4,4,0.00,19.23,0.00,N/A
104.16.120.205,4,4,0.00,19.24,0.00,N/A
104.20.29.153,4,4,0.00,19.25,0.00,N/A
162.159.157.35,4,4,0.00,19.25,0.00,N/A
104.17.88.134,4,4,0.00,19.25,0.00,N/A
104.19.205.217,4,4,0.00,19.26,0.00,N/A
104.19.194.29,4,4,0.00,19.30,0.00,N/A
104.17.225.88,4,4,0.00,19.31,0.00,N/A
162.159.10.20,4,4,0.00,19.31,0.00,N/A
104.18.68.41,4,4,0.00,19.34,0.00,N/A
104.17.36.31,4,4,0.00,19.35,0.00,N/A
104.18.26.161,4,4,0.00,19.36,0.00,N/A
104.16.165.135,4,4,0.00,19.37,0.00,N/A
104.16.143.236,4,4,0.00,19.38,0.00,N/A
172.66.133.172,4,4,0.00,19.38,0.00,N/A
104.20.19.123,4,4,0.00,19.38,0.00,N/A
162.159.90.124,4,4,0.00,19.39,0.00,N/A
104.18.121.64,4,4,0.00,19.40,0.00,N/A
162.159.152.34,4,4,0.00,19.42,0.00,N/A
104.19.232.91,4,4,0.00,19.42,0.00,N/A
104.16.147.95,4,4,0.00,19.42,0.00,N/A
104.17.79.131,4,4,0.00,19.43,0.00,N/A
104.17.182.210,4,4,0.00,19.44,0.00,N/A
172.66.129.185,4,4,0.00,19.45,0.00,N/A
104.17.227.144,4,4,0.00,19.45,0.00,N/A
162.159.140.66,4,4,0.00,19.47,0.00,N/A
104.16.24.180,4,4,0.00,19.47,0.00,N/A
162.159.133.190,4,4,0.00,19.49,0.00,N/A
104.16.163.56,4,4,0.00,19.50,0.00,N/A
104.16.42.199,4,4,0.00,19.53,0.00,N/A
104.18.16.28,4,4,0.00,19.54,0.00,N/A
104.16.119.89,4,4,0.00,19.54,0.00,N/A
104.20.1.9,4,4,0.00,19.54,0.00,N/A
162.159.51.62,4,4,0.00,19.56,0.00,N/A
104.19.50.82,4,4,0.00,19.59,0.00,N/A
162.159.149.102,4,4,0.00,19.60,0.00,N/A
104.19.74.178,4,4,0.00,19.61,0.00,N/A
162.159.13.179,4,4,0.00,19.62,0.00,N/A
104.16.121.166,4,4,0.00,19.63,0.00,N/A
104.17.188.42,4,4,0.00,19.63,0.00,N/A
162.159.8.210,4,4,0.00,19.63,0.00,N/A
104.19.192.167,4,4,0.00,19.64,0.00,N/A
104.19.177.44,4,4,0.00,19.64,0.00,N/A
162.159.148.10,4,4,0.00,19.68,0.00,N/A
104.19.131.223,4,4,0.00,19.69,0.00,N/A
104.16.162.69,4,4,0.00,19.69,0.00,N/A
162.159.192.237,4,4,0.00,19.69,0.00,N/A
104.19.249.38,4,4,0.00,19.69,0.00,N/A
104.19.254.77,4,4,0.00,19.71,0.00,N/A
172.67.216.233,4,4,0.00,19.71,0.00,N/A
104.16.153.130,4,4,0.00,19.71,0.00,N/A
104.19.211.105,4,4,0.00,19.72,0.00,N/A
162.159.240.8,4,4,0.00,19.73,0.00,N/A
104.19.136.240,4,4,0.00,19.74,0.00,N/A
104.16.10.77,4,4,0.00,19.74,0.00,N/A
162.159.234.224,4,4,0.00,19.75,0.00,N/A
162.159.81.210,4,4,0.00,19.76,0.00,N/A
104.18.15.97,4,4,0.00,19.76,0.00,N/A
162.159.159.61,4,4,0.00,19.78,0.00,N/A
162.159.139.79,4,4,0.00,19.81,0.00,N/A
172.67.75.9,4,4,0.00,19.83,0.00,N/A
162.159.14.203,4,4,0.00,19.83,0.00,N/A
104.19.184.202,4,4,0.00,19.84,0.00,N/A
104.20.63.30,4,4,0.00,19.86,0.00,N/A
104.16.46.5,4,4,0.00,19.87,0.00,N/A
104.17.193.200,4,4,0.00,19.87,0.00,N/A
104.19.246.156,4,4,0.00,19.88,0.00,N/A
104.17.250.119,4,4,0.00,19.90,0.00,N/A
104.19.129.239,4,4,0.00,19.90,0.00,N/A
104.17.239.50,4,4,0.00,19.90,0.00,N/A
104.19.100.251,4,4,0.00,19.93,0.00,N/A
104.16.0.76,4,4,0.00,19.93,0.00,N/A
162.159.205.36,4,4,0.00,19.95,0.00,N/A
104.19.102.240,4,4,0.00,19.95,0.00,N/A
104.19.144.116,4,4,0.00,19.99,0.00,N/A
162.159.145.58,4,4,0.00,19.99,0.00,N/A
104.19.125.241,4,4,0.00,19.99,0.00,N/A
104.16.144.228,4,4,0.00,20.01,0.00,N/A
104.19.243.155,4,4,0.00,20.01,0.00,N/A
162.159.212.139,4,4,0.00,20.01,0.00,N/A
104.19.251.106,4,4,0.00,20.01,0.00,N/A
104.19.105.183,4,4,0.00,20.02,0.00,N/A
104.19.123.226,4,4,0.00,20.02,0.00,N/A
104.16.91.45,4,4,0.00,20.02,0.00,N/A
104.16.152.108,4,4,0.00,20.03,0.00,N/A
104.19.80.247,4,4,0.00,20.04,0.00,N/A
162.159.57.183,4,4,0.00,20.05,0.00,N/A
162.159.7.202,4,4,0.00,20.05,0.00,N/A
104.19.104.4,4,4,0.00,20.06,0.00,N/A
104.19.245.148,4,4,0.00,20.06,0.00,N/A
104.17.158.253,4,4,0.00,20.07,0.00,N/A
104.19.68.174,4,4,0.00,20.08,0.00,N/A
104.20.15.26,4,4,0.00,20.09,0.00,N/A
104.19.252.156,4,4,0.00,20.09,0.00,N/A
104.19.146.32,4,4,0.00,20.10,0.00,N/A
104.19.225.200,4,4,0.00,20.10,0.00,N/A
162.159.198.83,4,4,0.00,20.11,0.00,N/A
104.17.175.102,4,4,0.00,20.12,0.00,N/A
104.19.198.83,4,4,0.00,20.14,0.00,N/A
104.19.77.236,4,4,0.00,20.15,0.00,N/A
104.19.222.107,4,4,0.00,20.15,0.00,N/A
104.16.161.145,4,4,0.00,20.15,0.00,N/A
162.159.129.133,4,4,0.00,20.15,0.00,N/A
104.19.250.245,4,4,0.00,20.16,0.00,N/A
104.19.38.143,4,4,0.00,20.16,0.00,N/A
104.19.214.98,4,4,0.00,20.16,0.00,N/A
104.19.182.87,4,4,0.00,20.18,0.00,N/A
104.19.227.210,4,4,0.00,20.21,0.00,N/A
104.16.81.224,4,4,0.00,20.22,0.00,N/A
162.159.48.45,4,4,0.00,20.22,0.00,N/A
104.18.77.155,4,4,0.00,20.23,0.00,N/A
104.19.86.29,4,4,0.00,20.24,0.00,N/A
104.19.83.185,4,4,0.00,20.25,0.00,N/A
104.20.8.214,4,4,0.00,20.26,0.00,N/A
104.19.103.120,4,4,0.00,20.26,0.00,N/A
104.19.84.67,4,4,0.00,20.28,0.00,N/A
104.16.100.142,4,4,0.00,20.28,0.00,N/A
104.19.253.76,4,4,0.00,20.29,0.00,N/A
104.19.171.168,4,4,0.00,20.34,0.00,N/A
104.17.136.102,4,4,0.00,20.36,0.00,N/A
104.16.85.78,4,4,0.00,20.37,0.00,N/A
162.159.91.143,4,4,0.00,20.37,0.00,N/A
104.16.114.225,4,4,0.00,20.39,0.00,N/A
162.159.3.245,4,4,0.00,20.39,0.00,N/A
104.19.229.134,4,4,0.00,20.40,0.00,N/A
162.159.23.170,4,4,0.00,20.42,0.00,N/A
